Unnamed: 0,10percentage,12percentage,collegeGPA,personality score,aptitude score,openess_to_experience,Domain,GraduationYear,Year of Birth,Gender,Degree,CollegeTier,Specialization,CollegeCityTier,Salary
385,89.76,82.0,72.0,7.975782378393355,6.513911947365185,9.14889128238155,9.24942790737254,2017,1991,m,B.Tech/B.E.,Tier1College,electronics and instrumentation engineering,CityTier0,330000
293,71.0,70.8,75.0,7.709189413595262,4.250999200639488,8.936141862556768,9.557404523493036,2013,1991,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier0,240000
2654,69.0,87.0,60.0,4.967335054213357,3.194014019553588,4.042572091628822,5.652461887682721,2013,1989,m,B.Tech/B.E.,Tier2College,Other,CityTier1,145000
2900,88.4,91.5,75.2,7.858655872581717,5.91443768062473,8.923039340876535,6.147684166659931,2013,1991,m,B.Tech/B.E.,Tier1College,electronics and communication engineering,CityTier0,300000
2421,82.0,79.6,64.8,8.016678094901735,5.535479308860604,8.297893603082423,7.072003927487935,2013,1992,m,B.Tech/B.E.,Tier2College,Other,CityTier0,380000
2422,81.67,69.0,89.2,6.494447744746081,5.904414929594786,8.046058694855594,7.692279048332249,2012,1991,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,415000
1571,91.68,84.0,72.26,8.74365250162394,5.828952222837114,9.574501160350437,8.724182578482786,2014,1992,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier1,325000
2996,88.64,65.16,74.81,8.089192178162154,5.512205620119289,8.791569970796921,9.507873769713388,2011,1988,m,B.Tech/B.E.,Tier2College,computer engineering,CityTier1,530000
934,89.1,97.8,85.7,5.467564455629845,6.9621226096046245,8.297893603082423,9.803455415588797,2013,1991,m,B.Tech/B.E.,Tier1College,electronics and communication engineering,CityTier1,320000
1110,86.0,76.0,73.0,7.89588559245493,5.268892578245096,7.659534305288756,9.421034584665255,2013,1991,m,B.Tech/B.E.,Tier2College,computer engineering,CityTier1,420000
1334,81.5,72.0,75.1,5.931734898060051,5.6969193875668696,8.221388201068189,6.147684166659931,2011,1990,m,B.Tech/B.E.,Tier2College,electrical engineering,CityTier1,300000
754,81.5,74.05,70.06,6.343915597637019,4.5924491176289735,7.695177605791759,8.82876339828519,2010,1986,f,MCA,Tier2College,computer application,CityTier0,420000
689,54.4,59.0,56.0,6.975953621698619,4.09103486441616,8.747709834663942,7.692279048332249,2010,1988,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier1,170000
2195,77.0,62.2,75.0,5.957055989807196,5.169387566869581,6.595787206164848,0.0,2012,1990,m,B.Tech/B.E.,Tier2College,electronics and electrical engineering,CityTier1,120000
140,74.0,64.0,53.0,7.0357184788189375,3.933376375822419,8.747709834663942,7.692279048332249,2010,1987,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier1,335000
2055,86.0,80.0,80.7,4.999505459066569,4.10717579782328,6.818085921451493,7.692279048332249,2012,1990,f,B.Tech/B.E.,Tier2College,electronics and electrical engineering,CityTier1,205000
2362,87.0,75.0,65.0,5.056698051930462,5.223021582733813,7.1689670105153285,8.82876339828519,2012,1990,f,B.Tech/B.E.,Tier2College,information technology,CityTier0,420000
2267,79.38,74.4,75.9,6.911049457287124,5.535725265941093,8.723392442731987,9.872422810052202,2012,1986,m,M.Tech./M.E.,Tier2College,information technology,CityTier0,300000
942,72.0,67.0,62.0,6.570151202795068,2.738194060136506,9.574501160350437,5.724205866525998,2012,1990,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier1,135000
2748,74.33,82.2,77.75,6.868224502207596,4.581027485703745,7.344296516727922,9.803455415588797,2012,1990,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier1,200000
102,76.2,88.0,69.8,7.9437492941884225,5.181716165529116,10.0,8.724182578482786,2014,1993,m,B.Tech/B.E.,Tier2College,information technology,CityTier0,180000
350,83.0,73.0,67.25,5.8352082679833455,5.364077968394516,7.446784885463973,9.21165425526402,2013,1991,m,B.Tech/B.E.,Tier2College,information technology,CityTier0,110000
880,58.2,69.6,66.2,5.880877986015243,4.548530406444076,9.361751740525657,8.472776186482049,2013,1992,f,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,170000
2158,88.6,90.67,86.77,6.50170940832039,7.904983705343418,7.659534305288756,8.916917127219632,2014,1992,f,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,300000
2759,76.0,58.0,74.0,7.758125888281034,3.72657258808338,8.297893603082423,6.782986290653876,2013,1989,f,MCA,Tier2College,computer application,CityTier0,230000
2178,80.0,82.4,74.27,5.4305764581542055,5.1684191108651545,8.572269290132025,7.254707901895173,2012,1991,f,B.Tech/B.E.,Tier2College,information technology,CityTier0,350000
939,68.0,82.0,68.0,6.304936148868273,4.949086884338683,8.923039340876535,8.180260222936948,2012,1988,m,B.Tech/B.E.,Tier2College,information technology,CityTier0,465000
1696,79.0,85.4,75.6,6.868034105995226,4.626606407181947,8.396828745600105,6.880606158633483,2012,1990,m,B.Tech/B.E.,Tier2College,electrical engineering,CityTier1,320000
2312,84.0,74.8,67.0,5.539876024941397,6.298822480477156,7.234035465639192,9.557404523493036,2014,1992,m,B.Tech/B.E.,Tier1College,computer science & engineering,CityTier0,300000
76,89.5,73.4,70.06,7.259094044184037,6.203406505564779,6.808536625989629,7.43406805651266,2014,1992,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier1,320000
2721,71.0,68.0,70.86,8.538423573651645,4.166989485334809,9.361751740525657,6.782986290653876,2013,1989,f,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier0,215000
945,60.14,60.0,77.0,7.217549518494321,4.596722621902478,9.361751740525657,8.113578035841693,2014,1990,m,B.Tech/B.E.,Tier2College,information technology,CityTier0,275000
2611,75.0,56.0,72.0,7.07958289312994,3.8284449363586055,7.8706181503236765,6.147684166659931,2012,1990,m,B.Tech/B.E.,Tier2College,electrical engineering,CityTier0,120000
1567,51.36,73.3,69.2,7.633232350265553,2.7761790567545965,9.098479885408455,7.069507965678831,2011,1986,f,B.Tech/B.E.,Tier2College,computer engineering,CityTier0,200000
1281,87.0,64.0,68.0,7.017878017095576,4.439817376867737,9.574501160350437,7.43406805651266,2013,1992,f,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier1,240000
1898,78.6,64.8,63.7,6.980210546319144,5.665390764311628,5.957427908371178,8.724182578482786,2014,1990,m,B.Tech/B.E.,Tier2College,information technology,CityTier0,145000
2935,89.2,78.8,70.3,6.166942330715421,3.9542827276640224,7.1689670105153285,9.421034584665255,2013,1992,f,B.Tech/B.E.,Tier2College,information technology,CityTier0,300000
2386,81.2,68.4,67.98,5.668426229866872,5.122855561704483,9.098479885408455,9.323844735948793,2010,1987,m,B.Tech/B.E.,Tier2College,information technology,CityTier0,425000
1647,76.0,66.0,61.75,6.799253309077895,5.344170817192399,7.234035465639192,8.113578035841693,2014,1991,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier0,120000
2,77.33,85.17,61.94,7.499946327954749,4.663684437065732,7.8706181503236765,9.12374071208894,2011,1989,m,B.Tech/B.E.,Tier2College,electronics & telecommunications,CityTier0,255000
985,90.4,87.05,75.25,4.86953341803178,6.789614462276333,6.028714509377187,9.12374071208894,2012,1990,f,B.Tech/B.E.,Tier2College,electronics & telecommunications,CityTier0,320000
262,87.8,83.8,80.0,7.282254076504738,4.008116583656152,9.037186733141608,0.0,2010,1987,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier0,160000
2002,73.0,70.6,72.0,6.889977195905781,5.171785648404353,8.297893603082423,6.644029520946421,2014,1992,m,B.Tech/B.E.,Tier2College,mechanical engineering,CityTier0,180000
2161,90.0,94.5,72.69,7.117086942413442,4.341511406259607,8.723392442731987,6.694231609799194,2013,1992,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,120000
2474,88.0,87.8,76.3,7.032979967085717,5.97737194859497,8.510643022907205,9.12374071208894,2013,1991,f,B.Tech/B.E.,Tier1College,electronics and communication engineering,CityTier1,120000
2132,53.6,61.2,65.24,8.078558955285112,4.769538215581381,9.624801519004206,7.692279048332249,2010,1986,m,B.Tech/B.E.,Tier2College,electronics & telecommunications,CityTier0,240000
2613,74.0,78.0,75.0,8.039852897261973,4.7382094324540365,8.723392442731987,7.43406805651266,2014,1994,f,B.Tech/B.E.,Tier2College,information technology,CityTier0,180000
1761,79.8,78.2,69.8,6.228703501607593,5.123777900756319,7.1689670105153285,6.147684166659931,2012,1990,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,420000
188,89.0,94.16,89.2,7.3643021449787645,5.239162516140933,7.8706181503236765,9.65228541877762,2012,1991,f,B.Tech/B.E.,Tier2College,information technology,CityTier0,385000
1343,86.0,86.4,67.23,6.841750962042719,7.046931685420894,7.87239476343286,5.560946298150372,2013,1991,m,B.Tech/B.E.,Tier1College,electronics and communication engineering,CityTier0,400000
2699,74.5,62.0,63.82,6.54003430428647,5.494450593371457,8.723392442731987,7.2954060050074,2015,1993,m,B.Tech/B.E.,Tier2College,mechanical engineering,CityTier0,60000
1254,96.8,92.3,81.0,7.507170275692848,6.31425628727787,9.361751740525657,9.716796063596464,2014,1993,f,B.Tech/B.E.,Tier2College,electronics & telecommunications,CityTier0,300000
2102,70.0,70.0,70.0,6.4374432981499465,3.038538400049191,8.085144183257643,7.254707901895173,2014,1993,m,B.Tech/B.E.,Tier2College,information technology,CityTier0,170000
1800,79.6,72.8,75.2,7.012639846255324,5.714013404660887,8.572269290132025,9.858759087972109,2010,1986,m,B.Tech/B.E.,Tier2College,mechanical engineering,CityTier0,395000
2861,77.0,70.0,78.39,5.586028771625886,5.785187234827522,6.291875326175063,9.89805211314246,2012,1990,m,B.Tech/B.E.,Tier2College,computer engineering,CityTier0,535000
967,72.0,59.4,72.0,5.962821302633804,4.878312734427842,9.098479885408455,5.622762247257629,2010,1988,m,B.Tech/B.E.,Tier2College,electronics & instrumentation eng,CityTier0,360000
1695,73.0,68.69,65.66,7.56032749879298,3.5444567422984683,9.273920429940372,6.033823381152183,2011,1988,m,B.Tech/B.E.,Tier2College,mechanical engineering,CityTier0,450000
1543,87.0,84.7,76.67,7.853708773679557,2.9445059337145665,9.14889128238155,5.951033612501707,2013,1992,f,B.Tech/B.E.,Tier2College,information technology,CityTier1,300000
363,81.33,78.4,71.25,7.504141142721767,4.447119227694767,7.1689670105153285,8.679367345939628,2012,1989,f,MCA,Tier2College,computer application,CityTier1,120000
1433,75.6,69.4,64.3,9.190907791641234,6.067791920309905,8.923039340876535,8.96830481918268,2011,1989,m,B.Tech/B.E.,Tier2College,information technology,CityTier0,320000
1512,61.0,65.0,68.0,6.162195646677848,4.967595154645514,7.1689670105153285,8.724182578482786,2013,1988,m,B.Tech/B.E.,Tier2College,computer engineering,CityTier1,330000
802,73.0,85.4,76.92,5.883276177026975,6.3788046485888215,6.382926748020742,9.957433973212265,2013,1991,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,395000
958,71.0,72.0,78.0,8.48327638781634,3.142747340589068,9.098479885408455,8.679367345939628,2011,1987,f,MCA,Tier2College,computer application,CityTier0,400000
2826,81.0,81.0,74.0,7.327010092893985,4.279530221976265,7.695177605791759,5.0409996916221855,2012,1989,f,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,385000
1355,90.0,94.4,76.12,7.027303108172209,5.422000860849782,8.046058694855594,5.622762247257629,2010,1989,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,455000
523,86.0,80.2,71.59,5.497687042841263,5.793764988009592,7.234035465639192,7.254707901895173,2013,1990,m,B.Tech/B.E.,Tier2College,information technology,CityTier1,500000
1117,91.0,91.0,80.6,7.188029072054413,5.9768339174814,8.936141862556768,7.43406805651266,2013,1991,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier1,240000
2612,87.68,75.0,69.0,7.937047385641143,3.0886367828813874,7.87239476343286,0.0,2013,1992,m,B.Tech/B.E.,Tier2College,electrical engineering,CityTier1,200000
1231,78.6,88.5,73.0,3.6846082140228624,5.145883293365308,4.893569770927947,8.792293274569527,2013,1991,m,B.Tech/B.E.,Tier2College,electrical engineering,CityTier0,200000
1998,84.0,82.53,66.0,7.4167426865949135,5.038830474082272,8.747709834663942,9.097490181170157,2012,1990,m,B.Tech/B.E.,Tier2College,information technology,CityTier0,655000
2969,66.7,60.0,66.0,7.378086987813816,4.173153784664576,6.595787206164848,8.520833759269081,2013,1990,f,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier0,360000
1505,67.0,73.8,69.75,6.354036202924752,2.727003012974236,8.936141862556768,8.630307343247749,2014,1993,m,B.Tech/B.E.,Tier2College,mechanical engineering,CityTier0,225000
2629,84.6,70.4,75.0,8.502599012851855,6.123593432945952,9.574501160350437,7.684257559001614,2014,1992,m,B.Tech/B.E.,Tier2College,civil engineering,CityTier0,375000
788,82.2,82.6,75.88,6.483659814267116,2.996987025764005,7.8706181503236765,6.380521961861803,2010,1988,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier0,335000
1631,93.44,90.0,87.6,6.817599482175318,5.363124884707619,8.528409153999045,9.711017769752017,2012,1991,m,B.Tech/B.E.,Tier2College,computer engineering,CityTier0,800000
1768,81.3,76.3,78.0,6.743835609045004,5.203590973375146,7.695177605791759,6.147684166659931,2010,1988,m,B.Tech/B.E.,Tier2College,electrical engineering,CityTier1,260000
1797,87.8,91.25,78.9,8.008339165853808,5.449332841419172,8.936141862556768,7.254707901895173,2013,1992,m,B.Tech/B.E.,Tier2College,computer engineering,CityTier1,300000
2448,70.0,67.0,72.89,7.219509721530771,3.513835085777532,8.510643022907205,5.724205866525998,2013,1991,f,B.Tech/B.E.,Tier2College,information technology,CityTier0,220000
2350,84.4,79.4,80.0,8.016336481379213,5.511037323986964,9.14889128238155,6.880606158633483,2013,1991,f,B.Tech/B.E.,Tier2College,electronics & telecommunications,CityTier0,400000
360,78.15,76.8,68.0,5.929865969348532,5.212368566685114,8.936141862556768,9.957433973212265,2013,1992,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,310000
1207,85.3,97.4,68.8,5.750210761332701,4.410071942446043,8.002198558722615,6.147684166659931,2012,1991,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier1,425000
2912,79.0,74.0,64.4,7.474313572649995,4.946227633277993,7.446784885463973,6.880606158633483,2013,1992,f,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,300000
2138,89.8,66.6,55.33,6.056044929169354,3.2002705527885382,8.396828745600105,0.0,2012,1989,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,300000
2886,69.0,69.12,62.0,6.3417351698638,5.310167250814732,8.510643022907205,0.0,2013,1992,f,B.Tech/B.E.,Tier1College,instrumentation and control engineering,CityTier0,200000
622,84.0,77.4,72.3,5.876501530771425,4.209247986226404,7.8706181503236765,9.408521814143189,2014,1992,m,B.Tech/B.E.,Tier2College,electronics and instrumentation engineering,CityTier0,200000
1149,69.17,65.0,71.78,7.238298157654695,4.178887659103487,7.87239476343286,7.629954711451254,2013,1991,f,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier0,240000
1159,59.0,55.0,66.0,8.792791616921605,6.137167189325463,9.787250580175218,5.560946298150372,2013,1992,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,240000
1824,92.2,81.8,85.5,7.55743936129313,7.166328475680994,9.361751740525657,8.472776186482049,2013,1991,f,B.Tech/B.E.,Tier1College,instrumentation and control engineering,CityTier0,700000
1301,64.0,58.4,73.0,5.264398739225102,5.088667527516448,8.747709834663942,7.069507965678831,2010,1989,m,B.Tech/B.E.,Tier2College,information technology,CityTier0,140000
2728,67.0,76.0,72.63,5.843353610154016,4.284772182254197,8.510643022907205,9.1483328087165,2014,1993,m,B.Tech/B.E.,Tier2College,mechanical engineering,CityTier0,210000
396,88.6,74.16,73.1,7.976188788589066,3.800651786263297,9.14889128238155,8.724182578482786,2014,1992,m,B.Tech/B.E.,Tier2College,information technology,CityTier0,210000
1340,78.0,65.8,73.5,4.9453405817866924,5.992775010760622,7.51973706125984,8.724182578482786,2013,1992,m,B.Tech/B.E.,Tier2College,computer engineering,CityTier0,345000
460,76.0,70.0,76.0,8.036790088205535,4.9786724466580585,8.936141862556768,6.494136556341179,2012,1991,m,B.Tech/B.E.,Tier2College,electrical engineering,CityTier1,115000
2873,77.0,85.4,63.9,7.827189098708059,4.953329643977125,7.659534305288756,8.247318021858106,2014,1993,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,80000
2734,80.0,71.17,61.0,7.326237811736214,3.539983397897067,7.8706181503236765,7.069507965678831,2013,1990,f,B.Tech/B.E.,Tier2College,information technology,CityTier0,180000
402,68.0,60.0,69.0,7.218618237447955,4.383539322388244,9.273920429940372,7.629954711451254,2010,1987,f,B.Tech/B.E.,Tier2College,computer engineering,CityTier0,200000
1537,80.0,72.0,62.0,5.658664219252554,5.720223820943246,7.8706181503236765,6.880606158633483,2012,1990,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,145000
1319,89.4,94.5,74.0,8.262752454380337,4.09364815839636,9.574501160350437,5.400518326618959,2014,1993,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier0,205000
828,72.6,66.6,60.0,6.767480781927061,5.309475496525856,7.51973706125984,6.147684166659931,2011,1990,m,B.Tech/B.E.,Tier2College,electronics and electrical engineering,CityTier0,100000
50,78.0,69.0,75.0,5.738792389029042,3.7538584517001774,8.002198558722615,5.29420115903512,2012,1990,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier1,300000
261,64.4,79.2,70.14,6.967869319470308,5.796900940785832,8.510643022907205,9.097490181170157,2013,1992,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier0,180000
2502,86.5,81.0,79.0,6.656311876992837,5.404876099120703,9.098479885408455,6.880606158633483,2010,1988,f,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier1,405000
2019,61.2,50.0,69.48,8.182745626512153,5.454774641825002,7.446784885463973,8.916917127219632,2013,1990,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier1,910000
1422,88.6,83.7,74.9,6.875024850310412,5.192676627928427,8.221388201068189,8.82876339828519,2010,1989,m,B.Tech/B.E.,Tier2College,computer engineering,CityTier0,600000
2763,72.33,67.0,70.84,4.622338486619409,5.367167804218165,7.214714798076817,9.769936529076755,2013,1993,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier0,700000
181,83.5,87.2,79.95,6.660622599423139,5.918465227817745,7.02128604581441,9.769936529076755,2014,1993,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier1,350000
319,74.0,63.0,67.0,6.900456855295924,3.1645914038000367,7.446784885463973,5.211349102594401,2013,1991,m,B.Tech/B.E.,Tier2College,information technology,CityTier0,350000
2974,70.3,84.5,67.68,6.671449700312599,1.7113539937280944,9.787250580175218,7.816689276412827,2013,1991,m,B.Tech/B.E.,Tier2College,information technology,CityTier1,150000
1519,73.0,69.0,65.5,6.492397908596183,4.210923568837238,7.446784885463973,8.113578035841693,2014,1992,m,B.Tech/B.E.,Tier2College,information technology,CityTier0,180000
2853,92.0,89.0,78.0,6.7890103576583885,4.470408288753613,8.297893603082423,8.630307343247749,2014,1992,m,B.Tech/B.E.,Tier2College,mechanical engineering,CityTier0,200000
2251,54.5,57.5,60.0,6.579820334112663,2.7728586361679888,7.8706181503236765,6.147684166659931,2012,1991,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,360000
2871,81.4,72.0,77.35,6.187745491942113,3.2021459755272708,6.642645376919576,7.072003927487935,2010,1989,m,B.Tech/B.E.,Tier2College,mechanical engineering,CityTier1,325000
1804,82.0,70.0,82.7,8.056607854629753,5.620949394330689,7.87239476343286,0.0,2013,1989,m,B.Tech/B.E.,Tier2College,Other,CityTier0,390000
2364,75.1,63.9,60.65,5.701165251178511,4.590081780729263,9.040073729444032,6.711875165159898,2011,1985,m,B.Tech/B.E.,Tier2College,computer engineering,CityTier0,240000
1160,77.12,56.9,72.5,7.258553912054195,4.6947518907950565,6.808536625989629,9.557404523493036,2014,1989,m,M.Tech./M.E.,Tier2College,computer science & engineering,CityTier0,100000
315,84.0,72.0,83.8,7.578538229984342,5.776317407612372,9.14889128238155,9.977770559209972,2013,1991,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier1,300000
2245,75.0,67.0,67.0,8.745373096018453,4.788107975158336,9.14889128238155,0.0,2014,1993,f,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier1,120000
1816,80.64,71.66,69.03,5.946534325446162,3.642778085224129,7.8706181503236765,9.323844735948793,2010,1988,f,B.Tech/B.E.,Tier2College,information technology,CityTier1,400000
1673,66.33,60.0,67.38,7.030020725337094,5.850089159441677,6.808536625989629,6.380521961861803,2013,1992,f,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier0,220000
1910,83.67,73.67,72.7,6.883660380748076,6.012267109389412,9.44936097447229,7.692279048332249,2010,1988,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,900000
1890,85.38,83.34,58.8,8.285873974434832,5.861018877205928,8.723392442731987,9.89443969632064,2013,1992,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier1,490000
2653,86.6,75.0,74.0,5.609172166031153,5.404906843755764,8.747709834663942,6.782986290653876,2013,1991,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier0,390000
1127,91.0,86.8,80.8,6.27638354872819,8.254473344401402,6.595787206164848,9.507873769713388,2013,1991,m,B.Tech/B.E.,Tier1College,computer engineering,CityTier1,265000
1275,79.4,60.2,72.0,6.7457286134630365,6.294272274488101,8.297893603082423,9.21165425526402,2014,1991,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier0,450000
260,76.0,67.0,64.0,7.536095334531136,6.451992252351964,9.361751740525657,7.692279048332249,2013,1991,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier1,325000
190,73.94,79.16,86.0,7.420524194564203,5.568022505072864,7.659534305288756,9.872422810052202,2013,1991,m,MCA,Tier2College,computer application,CityTier0,380000
1345,78.0,75.85,73.9,7.261980010212966,4.670356022874008,8.297893603082423,8.247318021858106,2013,1991,f,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,325000
1952,72.0,67.0,57.5,8.03853871306317,5.402062965012605,8.510643022907205,9.21165425526402,2013,1992,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier1,400000
1526,76.0,76.0,70.0,6.469152019734766,4.8920863309352525,6.642645376919576,9.421034584665255,2012,1989,m,MCA,Tier2College,computer application,CityTier0,380000
310,65.0,77.2,79.6,8.137061425755505,5.694798007747647,9.14889128238155,8.792293274569527,2014,1995,m,B.Tech/B.E.,Tier2College,electronics and electrical engineering,CityTier0,170000
998,85.53,86.0,63.77,6.4454584657029335,5.324186804402632,6.595787206164848,9.557404523493036,2014,1992,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier0,400000
1012,72.6,51.0,72.0,8.202808856071826,4.869304556354916,9.44936097447229,9.323844735948793,2011,1985,m,MCA,Tier2College,computer application,CityTier0,460000
2509,82.66,69.4,72.0,9.656426289280558,6.819744204636291,9.14889128238155,6.189291455500042,2014,1992,f,B.Tech/B.E.,Tier2College,information technology,CityTier0,325000
1984,68.0,72.0,73.0,6.9357095692244926,5.164868105515588,8.297893603082423,9.65228541877762,2013,1992,m,B.Tech/B.E.,Tier2College,computer engineering,CityTier0,500000
1992,94.4,86.0,8.13,6.866873664840671,5.935543872594233,7.659534305288756,7.2954060050074,2014,1992,m,B.Tech/B.E.,Tier2College,mechanical engineering,CityTier0,240000
588,84.0,87.83,74.0,8.041237566836783,5.247525056877575,7.87239476343286,8.180260222936948,2014,1992,f,B.Tech/B.E.,Tier2College,information technology,CityTier1,100000
1002,68.33,77.54,71.82,6.191178822219784,6.161317100166021,8.221388201068189,5.622762247257629,2010,1988,m,B.Tech/B.E.,Tier2College,electronics & telecommunications,CityTier1,160000
1088,72.5,58.6,84.4,6.375824567819337,5.434852118305355,8.396828745600105,9.55427881347373,2010,1986,m,B.Tech/B.E.,Tier2College,instrumentation and control engineering,CityTier0,1300000
272,82.4,68.0,67.23,8.001646109066026,4.798561151079137,7.8706181503236765,7.442073260113761,2012,1990,m,B.Tech/B.E.,Tier2College,computer engineering,CityTier0,485000
1271,61.0,53.0,69.0,6.033376189319629,2.8521490499907767,8.747709834663942,8.000644306862371,2010,1987,f,MCA,Tier2College,computer application,CityTier1,1200000
1926,72.4,73.4,68.25,6.560612209641644,6.138043411424706,8.221388201068189,9.097490181170157,2011,1989,m,B.Tech/B.E.,Tier2College,information technology,CityTier0,520000
1778,82.8,73.6,67.5,7.335136116969484,4.991806554756195,8.085144183257643,8.724182578482786,2014,1992,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier1,325000
1610,82.5,83.6,77.0,7.886938239994351,6.398757916743528,8.291564418880956,9.80495465774885,2010,1986,m,B.Tech/B.E.,Tier1College,computer engineering,CityTier1,495000
296,73.2,74.6,76.75,6.704506345116026,4.818468302281252,8.510643022907205,8.679367345939628,2011,1989,m,B.Tech/B.E.,Tier2College,information technology,CityTier0,150000
2926,43.0,58.4,57.0,7.084995582941916,3.5910041197810982,8.046058694855594,6.147684166659931,2011,1987,m,B.Tech/B.E.,Tier2College,electronics and electrical engineering,CityTier0,110000
2396,62.34,59.0,66.66,6.621114553936565,4.816608251860051,9.44936097447229,6.147684166659931,2011,1990,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,240000
232,90.6,92.3,78.07,6.665951276818345,6.151386583041259,9.273920429940372,5.29420115903512,2011,1990,f,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier1,375000
1025,85.0,81.0,66.0,7.592093001029657,2.495296070835639,9.787250580175218,8.309544614360545,2013,1992,m,B.Tech/B.E.,Tier2College,electronics and electrical engineering,CityTier0,220000
244,84.3,86.5,68.87,6.339272696504528,5.937695997048516,8.659989562397984,6.147684166659931,2013,1991,m,B.Tech/B.E.,Tier2College,electronics engineering,CityTier0,380000
910,88.53,83.88,77.1,5.340237010871986,6.05878374223698,6.642645376919576,9.803455415588797,2012,1989,m,B.Tech/B.E.,Tier2College,electronics & telecommunications,CityTier0,450000
1766,72.6,73.0,69.84,8.896391174025348,4.233920555863002,7.234035465639192,0.0,2014,1991,m,B.Tech/B.E.,Tier2College,electronics engineering,CityTier1,310000
2182,58.0,59.0,60.5,6.455371611224784,3.555401832380249,9.098479885408455,5.29420115903512,2011,1989,f,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,105000
1708,75.66,76.66,76.5,4.957406323087386,5.232306462522289,6.382926748020742,9.830474980957248,2014,1991,m,B.Tech/B.E.,Tier2College,electronics and electrical engineering,CityTier1,180000
182,82.27,80.58,61.0,6.068103527782226,4.95523581135092,8.221388201068189,5.622762247257629,2010,1988,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier1,400000
412,86.7,80.6,74.3,4.495341564190511,4.73488901186743,5.634084322499694,6.880606158633483,2012,1990,f,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,280000
2344,74.0,72.0,62.1,7.587137547007282,6.229247371333702,8.723392442731987,8.916917127219632,2014,1992,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,320000
112,80.6,91.0,73.06,8.017939864882178,4.274795548176844,9.273920429940372,8.180260222936948,2010,1987,m,B.Tech/B.E.,Tier2College,information technology,CityTier0,505000
1887,85.0,88.3,75.52,6.3548985923973,5.6950439648281375,6.808536625989629,6.694231609799194,2013,1992,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier1,335000
