,Gender,10percentage,10board,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary,Year of Birth,personality score,aptitude score
1461,m,72.0,board of secondary education,75.0,board of intermediate,2,M.Tech./M.E.,Other,87.5,1,Telangana,2014,2.2302158273381294,1.5,2.8846153846153846,0.0,6.427843630064871,7.970441298917569,6.9386034956969205,6.66816779251105,0.0284,130000,1990,6.167180158042077,2.204943737317838
1462,m,77.0,state board,73.0,state board,2,B.Tech/B.E.,electronics and communication engineering,78.0,1,West Bengal,2013,4.244604316546763,5.166666666666667,5.1923076923076925,0.0,6.341575247087594,8.44803809325562,6.363676692396416,2.9602201651238427,0.0973,120000,1991,7.048267466903947,4.867859558507042
1463,m,83.0,state board,80.0,state board,2,MCA,computer application,69.58,0,Andhra Pradesh,2013,2.0863309352517985,4.583333333333333,5.769230769230769,9.216031476346016,6.829297286281967,9.097887177352208,6.818235589861887,4.017346343090651,0.2889,120000,1990,7.182018427601353,4.146298345938633
1464,m,70.0,hbsc,75.0,hbsc,2,B.Tech/B.E.,mechanical engineering,70.0,0,Haryana,2012,2.5179856115107913,3.8333333333333335,4.038461538461538,5.342468076199943,7.477668715823795,7.36157368859284,5.436370626682045,5.1001584521724626,0.4234,400000,1991,6.293863644731554,3.463260161101888
1465,m,84.0,state board,88.75,state board,2,B.Tech/B.E.,information technology,72.0,1,Tamil Nadu,2014,6.9784172661870505,5.833333333333333,5.1923076923076925,9.557404523493036,4.39034745100703,7.5815726477935055,4.772720551267264,4.228838295388207,0.0973,325000,1992,5.628950588669898,6.001352763942692
1466,m,85.8,cbse,74.8,cbse,2,B.Tech/B.E.,electronics and communication engineering,64.8,0,Uttar Pradesh,2014,7.266187050359712,5.583333333333333,6.410256410256411,0.0,8.536664062765341,8.881270815986678,7.954632833525567,3.3830372779584685,-0.8608,325000,1992,7.9973826085797795,6.419925597983152
1467,f,65.0,state bord,52.0,state bord,2,MCA,computer application,75.0,1,Tamil Nadu,2013,1.7266187050359711,1.25,2.1153846153846154,5.951033612501707,3.8031110960160306,5.128929017485429,4.577825096856238,4.9041781336002,-2.1833,180000,1989,4.6514217691893744,1.6973344401401953
1468,m,78.2,cbse,81.8,cbse,2,B.Tech/B.E.,computer engineering,70.0,0,Haryana,2011,3.5251798561151078,5.5,5.064102564102564,8.679367345939628,8.527663621234248,7.36157368859284,7.153313814213467,2.160286881828037,0.8183,720000,1990,7.72056606055313,4.69642747340589
1469,m,75.4,cbse,65.2,cbse,2,B.Tech/B.E.,computer science & engineering,76.0,0,Punjab,2014,5.899280575539568,6.0,5.641025641025641,9.956599140815113,4.39034745100703,6.7151072023313905,7.0455150385946235,5.074639312817947,-1.0524,450000,1991,5.769082594778774,5.8467687388550695
1470,m,82.4,state board,66.2,0,2,B.Tech/B.E.,computer science & engineering,64.11,1,Karnataka,2014,3.741007194244604,4.583333333333333,4.871794871794871,8.113578035841693,6.097544407838875,7.148339925062449,7.0455150385946235,4.651655408222834,-0.6692,150000,1990,6.409935990818278,4.398711799790937
1471,f,68.25,state board,61.0,state board,2,B.Tech/B.E.,electronics & telecommunications,73.95,1,West Bengal,2014,3.9568345323741005,5.583333333333333,6.858974358974359,9.716796063596465,7.561050164725062,8.707977726894255,6.818235589861887,3.8058543907930944,0.7941,155000,1990,7.320352272672027,5.466380741560598
1472,m,88.2,cbse,77.8,cbse,1,B.Tech/B.E.,Other,62.4,0,Punjab,2011,5.971223021582734,8.333333333333334,5.833333333333333,0.0,4.853106001426485,8.782264779350543,5.8654955194747584,3.7281294304061374,0.0284,400000,1989,6.443184217461412,6.712629896083134
1473,m,88.4,0,76.0,0,2,B.Tech/B.E.,computer engineering,79.6,0,Orissa,2012,3.093525179856115,2.5,6.089743589743589,0.0,5.509289134938695,7.767485428809325,5.8654955194747584,7.207122008172796,-0.2875,460000,1991,5.483787018762496,3.8944229231999015
1474,m,78.0,state board,62.0,state board,2,MCA,computer application,85.0,0,Orissa,2010,2.661870503597122,6.0,6.346153846153846,9.65228541877762,8.002751078354787,5.9407524979184005,9.084819448141246,7.060128429655576,0.6603,530000,1987,6.492048648689714,5.002674783250323
1475,m,79.8,cbse,85.2,cbse,2,B.Tech/B.E.,electrical engineering,72.63,1,Rajasthan,2014,6.258992805755396,6.0,2.8846153846153846,7.120075930921402,5.853683388241687,6.7151072023313905,5.454558897465471,4.017346343090651,-1.8189,325000,1993,6.001500786236974,5.047869396790261
1476,m,75.0,state board,81.1,state board,2,B.Tech/B.E.,information technology,78.16,0,Andhra Pradesh,2013,1.9424460431654675,2.4166666666666665,1.4743589743589745,6.782986290653876,4.634208470604218,5.8486417568692755,5.909117794930943,4.440330247685765,-1.244,105000,1991,5.487909443679667,1.9444905613970362
1477,m,82.46,state board,79.67,state board,2,B.Tech/B.E.,mechanical engineering,69.46,1,Maharashtra,2014,3.093525179856115,5.0,4.487179487179487,9.858759087972107,6.829297286281967,7.364956286427978,5.909117794930943,6.131765490784755,-0.8608,240000,1993,5.992901469214034,4.193568222345201
1478,m,87.3,ssc,94.2,board of intermediate,2,B.Tech/B.E.,electronics and communication engineering,79.51,1,Telangana,2012,3.6690647482014387,4.0,4.8076923076923075,5.622762247257629,8.527663621234248,9.797044129891757,9.943364977967054,2.7482278375448255,1.0158,425000,1990,8.87996122288706,4.158919018631249
1479,m,77.4,up,80.0,up,2,B.Tech/B.E.,mechanical engineering,71.9,0,Uttar Pradesh,2010,2.661870503597122,6.0,5.833333333333333,8.27090787858933,6.427843630064871,7.970441298917569,8.87025700174489,5.296138770744725,0.3444,535000,1989,6.993100789995651,4.831734612310151
1480,m,87.6,cbse,77.6,cbse,2,B.Tech/B.E.,electronics and electrical engineering,76.22,1,Delhi,2014,4.748201438848921,7.666666666666667,5.32051282051282,5.969109602233742,2.439119654926468,5.8486417568692755,6.590956141129151,5.285964473355016,-0.4776,350000,1991,4.89818826989247,5.91179364200947
1481,m,84.8,0,68.0,0,2,B.Tech/B.E.,electronics and communication engineering,63.0,1,Karnataka,2011,4.244604316546763,5.666666666666667,5.1923076923076925,6.880606158633483,3.8031110960160306,7.564529558701082,8.226421790435632,4.12025685931115,0.1864,180000,1989,6.368451396460399,5.034526225173708
1482,m,76.0,state board,61.6,state board,2,B.Tech/B.E.,electronics and electrical engineering,68.1,1,West Bengal,2014,3.4532374100719423,4.583333333333333,5.0,6.494136556341179,7.561050164725062,8.014805370524563,6.136397243663678,5.708948377950128,1.0554,100000,1992,6.500826100240793,4.345523581135091
1483,f,92.8,0,92.4,0,2,B.Tech/B.E.,electronics and communication engineering,86.7,0,Tamil Nadu,2012,4.244604316546763,5.333333333333333,5.064102564102564,7.692279048332249,7.084026763577081,7.970441298917569,6.294768284387661,3.385255608372947,0.1864,360000,1990,6.990995184627341,4.880680071327553
1484,m,75.0,cbse,60.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,56.0,1,Karnataka,2014,6.618705035971223,6.25,6.602564102564102,8.247318021858106,7.073158305879155,9.531119900083265,8.181912282258303,3.594529230256026,0.0973,250000,1991,7.797915314491175,6.490423046178442
1485,m,69.13,wbbse,64.4,wbchse,2,B.Tech/B.E.,information technology,76.3,1,West Bengal,2012,2.661870503597122,2.6666666666666665,5.576923076923077,7.442073260113761,6.165302448799375,6.803314945878435,6.402123443645935,4.904228171128346,-0.2875,220000,1988,6.11662816679885,3.6351534157289556
1486,f,72.4,cbse,63.6,cbse,2,B.Tech/B.E.,computer science & engineering,65.0,0,Orissa,2013,1.5827338129496402,1.5,1.9230769230769231,7.43406805651266,4.146316611758313,4.115710865945045,3.409191730991039,3.594529230256026,-3.9266,85000,1991,4.5191724946095935,1.6686035786755211
1487,m,58.0,0,60.0,0,2,B.Tech/B.E.,electronics and communication engineering,66.0,0,Uttar Pradesh,2011,2.3741007194244603,2.3333333333333335,4.166666666666667,6.147684166659931,4.918656386917093,7.1584877185678595,8.011711471919083,6.913068134434159,0.3444,325000,1988,5.793946860742469,2.958033573141487
1488,f,91.3,state board,90.7,state board,2,B.Tech/B.E.,electronics and communication engineering,71.65,1,Telangana,2013,4.9640287769784175,5.416666666666667,4.230769230769231,6.037231293813038,8.536664062765341,7.798189009159034,8.409191730991036,3.171545325660912,-0.0943,175000,1992,7.893124869313625,4.870488224804771
1489,m,84.6,state board,75.25,stateboard,2,B.Tech/B.E.,information technology,70.56,1,Tamil Nadu,2011,1.7985611510791366,3.0,5.576923076923077,7.816689276412827,5.902931087185409,6.143708368026646,6.724041049300564,2.3562672004003002,-0.1295,200000,1990,6.60360332602808,3.4584947426674044
1490,f,92.0,icse,89.0,icse,2,B.Tech/B.E.,computer science & engineering,64.08,0,Punjab,2014,8.920863309352518,4.666666666666667,7.371794871794871,6.782986290653876,8.292803043168155,9.747736261448793,9.091030077189245,0.8456342256692514,0.2889,305000,1991,9.071483789034236,6.986441615938019
1491,m,93.0,cbse,85.6,cbse,2,B.Tech/B.E.,electronics and communication engineering,89.0,0,Punjab,2014,6.115107913669065,5.833333333333333,7.17948717948718,7.468316485705294,5.853683388241687,9.747736261448793,6.136397243663678,3.594529230256026,1.6302,400000,1991,7.035821915774533,6.375976142163193
1492,m,65.0,state board,67.6,state board,2,B.Tech/B.E.,computer science & engineering,63.99,0,Punjab,2013,4.100719424460432,7.083333333333333,6.602564102564102,9.919194175222273,2.9268416941208435,4.765559950041633,5.0,4.440330247685765,-2.9686,225000,1991,4.563017849119178,5.928872286785956
1493,m,54.0,0,64.0,0,2,B.Tech/B.E.,information technology,67.3,0,Uttar Pradesh,2011,1.7985611510791366,3.6666666666666665,3.782051282051282,8.180260222936948,6.427843630064871,6.549620108243131,8.011711471919083,4.316237177883412,-0.2875,300000,1990,6.668234508085918,3.0824263665990284
1494,f,81.0,cbse,84.0,cbse,2,MCA,computer application,78.0,0,Uttar Pradesh,2013,4.892086330935252,5.666666666666667,5.448717948717949,8.96830481918268,5.902931087185409,6.803314945878435,5.758288232336675,3.7281294304061374,-0.2875,460000,1988,6.184101208748595,5.335823648773289
1495,m,62.4,mp board,74.8,mp board,2,B.Tech/B.E.,information technology,69.51,0,Madhya Pradesh,2012,3.884892086330935,2.5833333333333335,1.6025641025641026,5.400518326618959,9.268247121556906,7.798189009159034,6.136397243663678,4.440330247685765,1.247,300000,1990,7.190625781673463,2.6902631740761236
1496,f,78.6,cbse,83.2,state board,2,B.Tech/B.E.,electronics and communication engineering,73.0,1,Tamil Nadu,2013,5.611510791366906,7.916666666666667,4.487179487179487,9.803455415588797,9.512277960805623,9.097887177352208,7.272794487327359,1.6914352430989907,0.2889,340000,1992,8.54788109559655,6.005118981737687
1497,f,72.0,cbse,60.0,cbse,2,B.Tech/B.E.,computer science & engineering,72.5,0,Uttar Pradesh,2014,4.60431654676259,2.75,5.0,6.782986290653876,8.048772203919437,9.747736261448793,8.636471179723774,2.1144191476941034,1.4386,300000,1993,8.579640124349476,4.11810551558753
1498,m,79.85,icse,72.0,isc,2,B.Tech/B.E.,computer science & engineering,61.0,0,Uttar Pradesh,2015,6.474820143884892,4.416666666666667,3.782051282051282,8.113578035841693,5.121930509798593,6.7151072023313905,6.363676692396416,3.8058543907930944,0.4805,300000,1994,6.098715003433327,4.891179364200947
1499,f,84.16,state board,81.7,state board,2,B.Tech/B.E.,computer science & engineering,66.07,0,Andhra Pradesh,2013,3.741007194244604,4.833333333333333,6.217948717948718,9.894439696320639,9.756138980402811,8.44803809325562,8.409191730991036,3.171545325660912,-0.2859,300000,1992,8.360455869747138,4.930763081842219
1500,f,69.0,cbse,62.6,cbse,2,B.Tech/B.E.,electrical engineering,76.25,0,Madhya Pradesh,2010,3.093525179856115,4.333333333333333,4.551282051282051,8.472776186482049,5.902931087185409,7.767485428809325,6.080205837991306,5.1001584521724626,0.8183,215000,1987,6.162615975453394,3.9927135214904994
1501,m,90.83,state board,92.5,state board,2,B.Tech/B.E.,electronics and electrical engineering,82.0,0,Andhra Pradesh,2013,6.618705035971223,7.833333333333333,6.538461538461538,9.377939629183631,4.146316611758313,4.332327227310574,5.227279448732736,4.017346343090651,-0.2859,400000,1992,4.922144236177743,6.996833302588698
1502,m,70.0,cbse,72.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,61.0,0,Haryana,2013,4.748201438848921,3.8333333333333335,5.064102564102564,5.622762247257629,4.634208470604218,5.198792672772689,5.227279448732736,4.651655408222834,-2.5853,180000,1991,5.102156295971702,4.548545778761606
1503,m,89.0,icse,78.0,cbse,2,B.Tech/B.E.,electronics & telecommunications,80.0,0,Orissa,2011,6.690647482014389,5.666666666666667,6.346153846153846,9.927751693564865,5.378018544305947,6.143708368026646,6.294768284387661,3.7281294304061374,-0.6035,470000,1989,6.022091441578529,6.234489331611634
1504,f,91.0,state board,90.0,state board,2,B.Tech/B.E.,computer science & engineering,79.0,1,Telangana,2014,6.762589928057554,3.8333333333333335,4.230769230769231,8.113578035841693,8.048772203919437,7.798189009159034,8.409191730991036,3.594529230256026,0.6721,300000,1993,7.665405928453372,4.942230830720039
1505,m,67.0,state board,73.8,state board,2,B.Tech/B.E.,mechanical engineering,69.75,0,Punjab,2014,1.3669064748201438,3.4166666666666665,3.3974358974358974,8.630307343247749,7.317189145127873,7.364956286427978,7.500073936060094,6.766074555916937,0.6721,225000,1993,6.3540362029247515,2.727003012974236
1506,m,86.0,mp board,83.8,cbse,2,B.Tech/B.E.,information technology,71.4,0,Madhya Pradesh,2011,3.8129496402877696,8.0,6.858974358974359,9.961742191203198,7.477668715823795,8.376353039134056,4.363262650459882,3.9242765407388873,-0.7615,505000,1989,6.573251966169712,6.223974666420709
1507,m,85.0,cbse,87.0,state board,1,B.Tech/B.E.,electronics and communication engineering,87.8,1,Karnataka,2014,7.913669064748201,6.916666666666667,7.371794871794871,9.881905474837652,6.58543626668478,7.798189009159034,6.590956141129151,3.171545325660912,0.6721,450000,1993,6.950759022828014,7.400710201069913
1508,f,87.6,0,89.67,0,2,B.Tech/B.E.,electronics and communication engineering,71.3,0,Maharashtra,2012,4.244604316546763,4.666666666666667,5.564102564102564,7.692279048332249,6.690384811330368,8.579308909242298,7.367876260609825,5.88412976398966,0.3444,390000,1990,6.688360054298209,4.825124515771998
1509,m,55.0,state board,46.0,state board,2,MCA,computer application,64.56,1,Karnataka,2013,5.467625899280575,2.4166666666666665,1.4743589743589745,7.816689276412827,6.829297286281967,6.498490840965863,5.909117794930943,5.708948377950128,0.0973,105000,1988,5.88198938605716,3.119550513435405
1510,m,64.0,gseb,49.5,gseb,2,B.Tech/B.E.,electronics and communication engineering,54.0,0,Gujarat,2010,5.971223021582734,6.666666666666667,5.32051282051282,8.472776186482049,6.690384811330368,7.1584877185678595,8.011711471919083,8.040030022516888,1.1343,150000,1988,5.955138494825105,5.986134169587408
1511,m,76.0,cbse,55.6,cbse,2,B.Tech/B.E.,computer science & engineering,60.64,0,Uttar Pradesh,2014,6.9784172661870505,6.25,5.641025641025641,9.211654255264019,7.80491118432225,8.44803809325562,8.181912282258303,1.9029271953965472,-0.0943,120000,1991,8.132983591109905,6.289814302404231
1512,m,61.0,west bengal board of secondary education,65.0,west bengal council of higher secondary education,2,B.Tech/B.E.,computer engineering,68.0,1,Karnataka,2013,5.107913669064748,5.5,4.294871794871795,8.724182578482786,5.509289134938695,7.767485428809325,6.080205837991306,4.708197815027938,-0.9194,330000,1988,6.162195646677848,4.967595154645514
1513,m,78.16,0,84.28,0,2,B.Tech/B.E.,computer engineering,62.0,0,Karnataka,2012,4.676258992805756,3.0,4.67948717948718,7.816689276412827,6.296573039432122,6.549620108243131,7.153313814213467,8.530064214827789,-1.7093,320000,1989,5.367360686765233,4.118582057430978
1514,m,67.0,cbse,80.0,state board,2,B.Tech/B.E.,information technology,62.9,0,Uttar Pradesh,2014,4.9640287769784175,4.0,3.3333333333333335,6.189291455500042,3.902455592161125,6.7151072023313905,5.681838346198208,5.285964473355016,-0.4776,100000,1991,5.253359166833927,4.09912070343725
1515,m,61.0,cbse,63.8,cbse,1,MCA,computer application,67.0,0,Karnataka,2014,4.532374100719425,5.5,3.0128205128205128,8.113578035841693,6.58543626668478,8.23142173189009,7.500073936060094,1.0571261779668084,-1.0524,120000,1988,7.814951439167039,4.3483982045133125
1516,f,88.67,state board,86.8,state board,2,B.Tech/B.E.,electronics and communication engineering,74.94,1,Telangana,2013,5.611510791366906,6.583333333333333,6.410256410256411,0.0,8.048772203919437,7.798189009159034,6.590956141129151,2.3257443082311733,-1.0524,325000,1992,7.528043261494114,6.201700178318883
1517,f,73.0,cbse,71.3,cbse,2,M.Tech./M.E.,computer engineering,79.7,1,Gujarat,2011,5.251798561151079,7.833333333333333,4.038461538461538,9.507873769713388,4.065652277281527,8.985220649458784,5.007097861769141,4.708197815027938,0.6603,400000,1987,5.8374432433703785,5.707864477648651
1518,m,81.6,0,62.7,0,2,B.Tech/B.E.,mechanical engineering,71.2,0,Orissa,2011,3.6690647482014387,7.0,6.089743589743589,7.072003927487935,4.328023638895493,8.173397169025812,6.509478602904208,3.532149111833875,-0.7615,440000,1989,6.36968757474791,5.586269445981675
1519,m,73.0,state board,69.0,state board,2,B.Tech/B.E.,information technology,65.5,0,Uttar Pradesh,2014,4.100719424460432,4.75,3.782051282051282,8.113578035841693,6.829297286281967,7.364956286427978,7.272794487327359,5.497456425652573,-0.6692,180000,1992,6.492397908596183,4.210923568837238
1520,m,80.53,state board,80.5,state board,2,B.Tech/B.E.,information technology,58.61,0,Maharashtra,2013,6.690647482014389,10.0,7.115384615384615,9.919194175222273,5.853683388241687,9.314503538717736,8.181912282258303,2.7487282128262858,0.8637,350000,1991,7.6503427490978595,7.935344032466335
1521,m,79.6,matriculation,87.58,0,2,B.Tech/B.E.,information technology,6.63,0,Tamil Nadu,2014,2.8776978417266186,2.6666666666666665,1.1538461538461537,5.724205866525998,8.048772203919437,8.44803809325562,7.500073936060094,6.343257443082312,0.4805,195000,1991,6.91340669753821,2.232736887413146
1522,f,55.5,state board,66.0,state board,2,B.Tech/B.E.,computer science & engineering,61.25,0,Andhra Pradesh,2014,1.223021582733813,2.1666666666666665,2.5641025641025643,7.43406805651266,4.39034745100703,4.765559950041633,5.0,4.86314736052039,-1.0524,180000,1993,4.823190010132068,1.984596937834348
1523,m,90.0,ssc,94.5,ipe,2,B.Tech/B.E.,electronics and communication engineering,72.0,1,Telangana,2012,2.661870503597122,3.3333333333333335,4.294871794871795,9.123740712088939,5.11547736304045,6.651098043297253,4.953420282140005,3.336168793261612,-1.0774,325000,1990,5.845956723804024,3.43002521060075
1524,m,80.0,central board of secondary education,70.0,central board of secondary education,1,B.Tech/B.E.,computer engineering,59.0,0,Punjab,2011,5.827338129496403,7.5,5.833333333333333,9.711017769752015,4.065652277281527,7.767485428809325,5.650933073078401,5.1001584521724626,0.0284,300000,1988,5.595978081749198,6.386890487609912
1525,m,73.0,cbse,72.6,cbse,2,B.Tech/B.E.,electronics and communication engineering,65.0,0,Haryana,2013,4.244604316546763,6.0,6.987179487179487,9.123740712088939,5.853683388241687,6.281874479600333,5.681838346198208,5.074639312817947,-2.2021,350000,1991,5.685689225305571,5.743927934575417
1526,m,76.0,state board,76.0,0,2,MCA,computer application,70.0,0,Tamil Nadu,2012,4.676258992805756,5.833333333333333,4.166666666666667,9.421034584665255,7.280847739700437,8.173397169025812,5.8654955194747584,5.443132349261946,-1.3934,380000,1989,6.469152019734766,4.8920863309352525
1527,f,81.2,icse,80.25,icse,1,B.Tech/B.E.,electronics and communication engineering,70.12,0,Haryana,2013,6.115107913669065,5.833333333333333,7.5,9.55427881347373,5.3122983391638074,8.173397169025812,6.9386034956969205,5.737136185472438,-0.1295,420000,1990,6.171790704603525,6.4828137490008
1528,f,72.0,cbse,59.0,cbse,2,B.Tech/B.E.,information technology,68.0,0,Rajasthan,2012,5.251798561151079,5.5,0.38461538461538464,6.227557269655452,3.8031110960160306,6.955531848459617,6.724041049300564,7.060128429655576,-1.8673,225000,1990,5.105638891030159,3.712137981922155
1529,f,64.0,state board,76.0,state board,2,MCA,computer application,81.0,1,Telangana,2013,3.597122302158273,4.583333333333333,4.551282051282051,6.189291455500042,8.048772203919437,6.498490840965863,8.409191730991036,5.285964473355016,-0.2859,235000,1990,6.917622575630331,4.2439125622578855
1530,m,68.83,state board,69.6,state board,2,B.Tech/B.E.,electronics and communication engineering,69.5,0,Uttar Pradesh,2014,4.388489208633094,5.25,5.641025641025641,6.694231609799194,8.536664062765341,9.097887177352208,9.318309525921983,1.0571261779668084,1.247,145000,1990,8.973933647018182,5.093171616552912
1531,m,81.0,state board,88.88,state board,2,B.Tech/B.E.,electrical engineering,75.1,0,Tamil Nadu,2014,5.611510791366906,4.166666666666667,2.4358974358974357,9.830474980957248,6.829297286281967,6.7151072023313905,6.818235589861887,5.708948377950128,-0.8608,240000,1993,6.163422925131279,4.071358297977003
1532,f,73.8,cbse,66.6,cbse,2,B.Tech/B.E.,computer science & engineering,70.41,0,Madhya Pradesh,2014,5.611510791366906,7.25,5.448717948717949,9.557404523493036,6.829297286281967,8.23142173189009,7.272794487327359,4.017346343090651,-0.2859,240000,1991,7.079041790602192,6.103409580028285
1533,f,86.5,ssc,93.1,bie,2,B.Tech/B.E.,computer engineering,70.0,1,Telangana,2011,6.690647482014389,6.833333333333333,6.089743589743589,8.35408998481496,6.690384811330368,7.36157368859284,6.724041049300564,6.276207155366524,-0.7615,325000,1990,6.124948098464312,6.537908135030437
1534,m,69.0,cbse,52.0,cbse,2,B.Tech/B.E.,electrical engineering,64.0,0,Uttar Pradesh,2011,3.9424460431654675,4.666666666666667,4.423076923076923,9.123740712088939,4.5905648201609885,9.188176519567026,7.797149025522727,1.572179134350763,0.8183,180000,1986,7.500927807724995,4.3440632109696855
1535,m,67.0,"bseb, patna",58.0,"biec, patna",2,B.Tech/B.E.,information technology,68.0,0,Jharkhand,2013,2.8776978417266186,2.4166666666666665,4.871794871794871,6.380521961861803,4.39034745100703,2.5993963363863455,2.9546328335255674,5.074639312817947,-1.6273,90000,1991,3.7174343270252495,3.3887197933960516
1536,m,87.52,0,86.5,0,2,B.Tech/B.E.,computer engineering,79.2,0,Karnataka,2012,6.546762589928058,5.666666666666667,5.961538461538462,9.711017769752015,1.4409197432326868,6.042230432972524,6.724041049300564,3.7281294304061374,-0.7615,630000,1990,5.119765448774909,6.058322572711063
1537,m,80.0,icse,72.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,62.0,0,Haryana,2012,5.827338129496403,5.5,5.833333333333333,6.880606158633483,4.328023638895493,5.737796627810159,6.8850737881879756,4.316237177883412,-0.2875,145000,1990,5.658664219252554,5.720223820943246
1538,f,90.0,cbse,87.0,cbse,2,B.Tech/B.E.,computer science & engineering,75.3,0,Uttarakhand,2014,4.748201438848921,5.666666666666667,4.230769230769231,9.956599140815113,7.80491118432225,7.148339925062449,8.409191730991036,3.3830372779584685,-1.244,350000,1992,7.494851390604317,4.881879112094939
1539,m,68.8,cbse,63.0,cbse,2,B.Tech/B.E.,information technology,65.67,0,Uttar Pradesh,2012,1.7985611510791366,4.333333333333333,3.141025641025641,7.816689276412827,6.427843630064871,6.549620108243131,7.153313814213467,5.688099407889251,0.3049,430000,1990,6.1106695361580545,3.090973375146037
1540,f,65.0,cbse,54.0,cbse,1,B.Tech/B.E.,Other,65.9,0,Madhya Pradesh,2010,3.237410071942446,3.8333333333333335,3.6538461538461537,0.0,8.265122439968753,7.1584877185678595,5.007097861769141,2.9442081561170874,0.5024,435000,1987,6.8716249660471656,3.5748631863739777
1541,m,44.0,central board of secondary education,74.0,diploma in engg (e &tc) tilak maharashtra vidayapeeth,2,B.Tech/B.E.,electronics & telecommunications,64.0,1,Maharashtra,2011,4.244604316546763,3.0,3.6538461538461537,9.123740712088939,5.745508270217029,7.564529558701082,7.83618726525301,3.4669335334834455,0.6603,150000,1989,6.919822890171919,3.6328168234643052
1542,m,68.0,icse,64.0,icse,2,B.Tech/B.E.,computer science & engineering,61.12,0,Uttar Pradesh,2013,3.381294964028777,3.4166666666666665,1.858974358974359,5.400518326618959,8.292803043168155,8.881270815986678,9.318309525921983,6.766074555916937,0.8637,150000,1992,7.431577207289969,2.8856453298899343
1543,f,87.0,state board,84.7,state board,2,B.Tech/B.E.,information technology,76.67,1,Telangana,2013,2.5899280575539567,4.0,2.2435897435897436,5.951033612501707,9.024386101959719,8.664654454621148,7.954632833525567,4.228838295388207,0.8637,300000,1992,7.853708773679557,2.9445059337145665
1544,f,68.0,state board,60.2,state board,2,B.Tech/B.E.,computer science & engineering,76.0,1,West Bengal,2013,5.755395683453237,5.75,5.1923076923076925,7.43406805651266,8.78052508236253,8.664654454621148,7.0455150385946235,6.766074555916937,1.247,275000,1992,6.931155004915341,5.565901125253643
1545,f,73.6,cbse,67.4,cbse,2,B.Tech/B.E.,electronics and communication engineering,72.0,0,Haryana,2011,5.107913669064748,5.833333333333333,2.628205128205128,7.468316485705294,6.341575247087594,6.931723563696919,7.954632833525567,3.8058543907930944,-1.0524,300000,1988,6.855519313379247,4.52315071020107
1546,m,72.0,state board,68.0,state board,2,B.Tech/B.E.,computer science & engineering,80.0,0,Uttarakhand,2013,2.7338129496402876,3.6666666666666665,4.487179487179487,8.35408998481496,9.315117345379209,8.934481681931725,6.724041049300564,3.7281294304061374,0.0284,100000,1992,7.811377661551341,3.6292197011621474
1547,m,77.0,pseb,76.0,psbte,2,B.Tech/B.E.,electronics and communication engineering,76.5,0,Punjab,2010,3.8129496402877696,4.166666666666667,3.3974358974358974,9.927751693564865,3.2781985531365687,5.737796627810159,4.792535415372786,3.1401884746893503,-0.4455,500000,1989,5.167085530407541,3.7923507347967784
1548,m,75.0,cbse,79.0,state board,2,B.Tech/B.E.,electronics & instrumentation eng,78.5,0,Tamil Nadu,2013,6.474820143884892,5.416666666666667,0.7692307692307693,8.247318021858106,3.1707027137180317,6.931723563696919,5.454558897465471,5.497456425652573,-0.6692,190000,1991,5.014882187306963,4.220239193260777
1549,f,72.3,state board,79.8,state board,2,B.Tech/B.E.,electronics and electrical engineering,80.0,0,Uttar Pradesh,2016,4.388489208633094,4.416666666666667,4.166666666666667,6.681224622138175,5.853683388241687,5.8486417568692755,3.1819122822583026,2.1144191476941034,-0.2859,350000,1992,5.69245456991879,4.323940847322143
1550,m,74.0,icse,84.0,state board,2,B.Tech/B.E.,electronics and communication engineering,64.0,0,Kerala,2013,6.115107913669065,6.166666666666667,4.551282051282051,6.694231609799194,4.146316611758313,8.44803809325562,5.909117794930943,3.8058543907930944,-0.2859,65000,1992,6.174404527287946,5.611018877205928
1551,m,86.0,cbse,76.0,cbse,2,B.Tech/B.E.,computer science & engineering,63.0,0,Uttar Pradesh,2014,7.76978417266187,4.333333333333333,5.32051282051282,9.84162834558337,7.561050164725062,8.23142173189009,7.0455150385946235,5.074639312817947,0.4805,300000,1991,6.9408369055979575,5.807876775502675
1552,m,82.4,mp board,74.4,cbse,2,B.Tech/B.E.,information technology,76.09,0,Madhya Pradesh,2012,3.9568345323741005,5.333333333333333,3.782051282051282,9.421034584665255,5.902931087185409,7.970441298917569,7.367876260609825,3.679142690351096,-0.9194,475000,1991,6.890526489090427,4.357406382586238
1553,m,78.0,rbse,69.0,rbse,2,B.Tech/B.E.,computer engineering,69.0,1,Rajasthan,2011,3.381294964028777,6.833333333333333,6.602564102564102,9.323844735948793,6.427843630064871,8.376353039134056,7.582586579126372,3.9242765407388873,0.9763,300000,1990,7.115626676896603,5.6057307999754045
